loss,penalty,learning_rate,alpha,max_iter,early_stopping,R_sq,RMSE
squared_epsilon_insensitive,l2,constant,0.01,500,True,-8.37968859423117E+019,1017481113017.2
squared_epsilon_insensitive,,constant,0.005,3500,True,-8.38001719760643E+019,1017501062711.42
squared_epsilon_insensitive,elasticnet,constant,0.005,1500,False,-8.41174954543028E+019,1019425712082.92
squared_epsilon_insensitive,,constant,0.001,3000,True,-8.44218576245549E+019,1021268339829.81
squared_epsilon_insensitive,elasticnet,constant,0.1,2000,True,-8.44251049392309E+019,1021287981353.17
squared_epsilon_insensitive,elasticnet,constant,0.0005,5000,False,-8.4486729055518E+019,1021660645911.33
squared_epsilon_insensitive,l1,constant,0.0001,4000,False,-8.45015611319847E+019,1021750320846.01
squared_epsilon_insensitive,elasticnet,constant,0.001,2000,True,-8.47632563614183E+019,1023331241253.3
squared_epsilon_insensitive,elasticnet,constant,0.0005,2000,False,-8.51838392700406E+019,1025866909883.52
squared_epsilon_insensitive,l2,constant,0.001,4000,True,-8.52479513135931E+019,1026252887165.13
squared_epsilon_insensitive,,constant,0.1,500,False,-8.54024265839065E+019,1027182287447.03
squared_epsilon_insensitive,l1,constant,0.0001,1000,False,-8.56743647378456E+019,1028816363075.82
squared_epsilon_insensitive,l1,constant,0.001,3000,False,-8.72513429678861E+019,1038241720985.06
squared_epsilon_insensitive,elasticnet,optimal,0.001,4500,False,-8.75209336054463E+019,1039844472079.02
squared_error,l1,optimal,0.0005,3500,False,-8.78271685310237E+019,1041662086539.49
squared_epsilon_insensitive,,constant,0.001,2000,False,-8.78546386924105E+019,1041824976844.22
squared_epsilon_insensitive,l2,constant,0.001,2500,True,-8.78796435976096E+019,1041973226736.38
squared_epsilon_insensitive,l1,constant,0.01,1500,True,-8.80872432295728E+019,1043203236611.54
squared_epsilon_insensitive,,constant,0.0001,4000,True,-8.85262383622586E+019,1045799480775.12
squared_epsilon_insensitive,l1,constant,0.05,4500,False,-8.86602154010481E+019,1046590546497.02
squared_epsilon_insensitive,elasticnet,constant,0.1,2000,False,-8.87081144799457E+019,1046873220940.82
squared_epsilon_insensitive,l1,constant,0.005,4500,True,-8.90306996742569E+019,1048774959836.54
squared_epsilon_insensitive,elasticnet,constant,0.005,2500,False,-8.9454841208891E+019,1051270169299.82
squared_epsilon_insensitive,,optimal,0.0005,3000,False,-8.96574513076813E+019,1052460029341.63
squared_epsilon_insensitive,l2,constant,0.005,2500,False,-8.98468719438157E+019,1053571216755.35
squared_epsilon_insensitive,l2,constant,0.05,5000,True,-8.99822531001706E+019,1054364677879.35
squared_epsilon_insensitive,l2,constant,0.0001,1500,True,-8.99974338194864E+019,1054453613967.59
squared_epsilon_insensitive,elasticnet,constant,0.1,1000,False,-9.02673706712801E+019,1056033785552.81
squared_epsilon_insensitive,l1,constant,0.0001,2000,False,-9.04514383954416E+019,1057109937113.19
squared_epsilon_insensitive,,constant,0.005,2000,True,-9.05315522665443E+019,1057577980665.09
squared_epsilon_insensitive,elasticnet,constant,0.0005,4000,True,-9.08442770656814E+019,1059403011458.89
squared_epsilon_insensitive,l2,constant,0.001,3500,False,-9.08469826004591E+019,1059418786973
squared_error,l2,optimal,0.01,4000,True,-9.0940996981585E+019,1059966823043.03
squared_epsilon_insensitive,,constant,0.005,4000,True,-9.1008420579107E+019,1060359679606.01
squared_epsilon_insensitive,,optimal,0.0005,4000,False,-9.12772713241924E+019,1061924745007.4
squared_epsilon_insensitive,elasticnet,constant,0.0005,1500,False,-9.13869774701242E+019,1062562717008.2
squared_epsilon_insensitive,l1,constant,0.0005,5000,True,-9.14457259593708E+019,1062904198513.18
squared_epsilon_insensitive,l1,constant,0.005,2000,False,-9.15840120248171E+019,1063707567460.37
squared_epsilon_insensitive,,optimal,0.0005,500,False,-9.15938091399834E+019,1063764460506.57
squared_epsilon_insensitive,l2,constant,0.01,2500,True,-9.1700616663152E+019,1064384507566.14
squared_epsilon_insensitive,elasticnet,constant,0.01,3000,True,-9.26414792050582E+019,1069830947908.8
squared_epsilon_insensitive,l1,constant,0.005,1000,True,-9.27100207116073E+019,1070226636036.45
squared_epsilon_insensitive,elasticnet,constant,0.1,1500,False,-9.35001224536689E+019,1074777352198.01
squared_epsilon_insensitive,,constant,0.01,2000,True,-9.38674572913836E+019,1076886526747.68
squared_epsilon_insensitive,l2,constant,0.05,1000,True,-9.41582917175957E+019,1078553523285.25
squared_epsilon_insensitive,l1,constant,0.0005,500,True,-9.42280807234933E+019,1078953154769.98
squared_epsilon_insensitive,l2,constant,0.1,3500,True,-9.45398843187237E+019,1080736824894.88
squared_epsilon_insensitive,l1,constant,0.01,5000,True,-9.49654840080828E+019,1083166723972.72
squared_epsilon_insensitive,,constant,0.005,4500,True,-9.52335320499481E+019,1084694311249.73
squared_epsilon_insensitive,,constant,0.001,5000,True,-9.60321343118433E+019,1089232790896.1
squared_epsilon_insensitive,l2,constant,0.005,3000,True,-9.61156611397975E+019,1089706384376.02
squared_epsilon_insensitive,,constant,0.01,4500,False,-9.63087898230975E+019,1090800628252.57
squared_error,,optimal,0.005,2500,True,-9.63440177590556E+019,1091000107144.64
squared_epsilon_insensitive,elasticnet,constant,0.0005,3500,True,-9.65067172484204E+019,1091920923443.79
squared_epsilon_insensitive,elasticnet,constant,0.001,5000,False,-9.65625836235248E+019,1092236926515.58
squared_epsilon_insensitive,elasticnet,constant,0.0005,3500,False,-9.68184547827052E+019,1093683071735.5
squared_epsilon_insensitive,elasticnet,constant,0.0001,2500,False,-9.68458655983671E+019,1093837880152.85
squared_epsilon_insensitive,l2,constant,0.01,1500,False,-9.70450762383645E+019,1094962307104.08
squared_epsilon_insensitive,elasticnet,constant,0.01,500,False,-9.7716885186518E+019,1098745790034.5
squared_epsilon_insensitive,,constant,0.0001,2500,True,-9.86842691116313E+019,1104171112847.54
squared_error,l1,optimal,0.005,1500,True,-9.87768483852361E+019,1104688922812.93
squared_epsilon_insensitive,,constant,0.05,1000,False,-9.88717160619318E+019,1105219280495.06
squared_epsilon_insensitive,,constant,0.0001,1000,True,-9.9039503973705E+019,1106156676112.43
squared_epsilon_insensitive,elasticnet,constant,0.1,500,True,-1.00039751153823E+020,1111728445350.77
squared_epsilon_insensitive,,optimal,0.001,5000,False,-1.0009547427669E+020,1112038024072.7
squared_epsilon_insensitive,l2,constant,0.01,3000,False,-1.00213580626246E+020,1112693898039.62
squared_epsilon_insensitive,elasticnet,constant,0.05,4500,False,-1.00843409305657E+020,1116184986035.5
squared_epsilon_insensitive,l1,constant,0.005,2000,True,-1.01857052857125E+020,1121780714972.88
squared_epsilon_insensitive,,constant,0.1,2000,True,-1.02074468046736E+020,1122977304462.68
squared_epsilon_insensitive,,constant,0.1,500,True,-1.0218010916201E+020,1123558262162.32
squared_epsilon_insensitive,elasticnet,constant,0.05,3500,False,-1.02283573364909E+020,1124126957227.39
squared_epsilon_insensitive,,constant,0.1,4500,False,-1.02650957717551E+020,1126143979422.66
squared_epsilon_insensitive,l1,constant,0.0005,3000,True,-1.02790105811376E+020,1126906990912.14
squared_epsilon_insensitive,l2,constant,0.005,1500,False,-1.02966674425625E+020,1127874452853.86
squared_epsilon_insensitive,,constant,0.0005,4500,False,-1.03371533757134E+020,1130089647810.41
squared_epsilon_insensitive,l1,constant,0.001,2000,True,-1.03901667020682E+020,1132983732608.52
squared_epsilon_insensitive,,constant,0.0001,1500,True,-1.03984048814683E+020,1133432804991.64
squared_epsilon_insensitive,l2,constant,0.0001,500,False,-1.04300869922076E+020,1135158176965.82
squared_epsilon_insensitive,elasticnet,constant,0.0001,500,False,-1.04413672673641E+020,1135771855274.4
squared_epsilon_insensitive,,constant,0.0005,1000,False,-1.04488174698359E+020,1136176985234.2
squared_epsilon_insensitive,l1,constant,0.05,5000,True,-1.04806725714314E+020,1137907587291.52
squared_epsilon_insensitive,elasticnet,constant,0.001,2500,True,-1.05560800780286E+020,1141993822361.07
squared_epsilon_insensitive,l2,constant,0.01,3500,False,-1.05912161938091E+020,1143892817675.72
squared_epsilon_insensitive,elasticnet,constant,0.0001,2000,False,-1.05918261678346E+020,1143925756992.99
squared_epsilon_insensitive,,constant,0.1,2500,False,-1.05966739998234E+020,1144187511925.06
squared_epsilon_insensitive,l2,constant,0.005,2000,True,-1.06551172205205E+020,1147338408876.34
squared_epsilon_insensitive,l2,constant,0.1,3500,False,-1.06637933617793E+020,1147805435391.36
squared_epsilon_insensitive,l1,constant,0.1,5000,False,-1.06920121655157E+020,1149323108132.37
squared_epsilon_insensitive,,constant,0.05,500,True,-1.07319663673287E+020,1151468516668.3
squared_epsilon_insensitive,l1,constant,0.001,3000,True,-1.07356197412041E+020,1151664491334.05
squared_epsilon_insensitive,,constant,0.0005,3000,True,-1.07357860420953E+020,1151673411270.4
squared_epsilon_insensitive,elasticnet,constant,0.001,4000,True,-1.07608616084709E+020,1153017608124.5
squared_epsilon_insensitive,l1,constant,0.05,3000,False,-1.07893108129002E+020,1154540756686.18
squared_epsilon_insensitive,l1,constant,0.0001,3500,True,-1.08103438702476E+020,1155665559701.99
squared_error,l2,optimal,0.005,4000,True,-1.09341309375367E+020,1162263372525.37
squared_epsilon_insensitive,l2,constant,0.01,4000,False,-1.10482208843056E+020,1168311336302.01
squared_error,l1,optimal,0.01,1500,True,-1.10581861610448E+020,1168838114402.87
squared_epsilon_insensitive,l1,constant,0.0001,2000,True,-1.10854674652132E+020,1170279028164.09
squared_epsilon_insensitive,l1,constant,0.05,5000,False,-1.11109809242967E+020,1171624966271.54
squared_epsilon_insensitive,l2,constant,0.05,1000,False,-1.11192173570942E+020,1172059141375.81
squared_epsilon_insensitive,l2,constant,0.1,3000,True,-1.11200476469371E+020,1172102900329.48
squared_epsilon_insensitive,,optimal,0.01,4000,True,-1.11333220712252E+020,1172802283602.44
squared_epsilon_insensitive,elasticnet,constant,0.001,3500,True,-1.12482306141771E+020,1178839073507.05
squared_epsilon_insensitive,l2,optimal,0.01,1000,True,-1.12583476007123E+020,1179369095469.3
squared_epsilon_insensitive,elasticnet,constant,0.05,5000,False,-1.12895212730444E+020,1181000767008.85
squared_epsilon_insensitive,,constant,0.005,1000,True,-1.12906375591956E+020,1181059153107.86
squared_epsilon_insensitive,l2,constant,0.0005,1000,True,-1.13988573683228E+020,1186705830849.22
squared_epsilon_insensitive,l1,constant,0.1,2500,True,-1.14508594969344E+020,1189409654791.66
squared_epsilon_insensitive,elasticnet,constant,0.1,3500,False,-1.15542401574912E+020,1194766705512.87
squared_epsilon_insensitive,elasticnet,optimal,0.0005,3000,False,-1.15909230572614E+020,1196661800969.46
squared_epsilon_insensitive,,constant,0.01,3000,True,-1.16033459266218E+020,1197302905738.88
squared_epsilon_insensitive,l1,optimal,0.001,3000,False,-1.16150437622841E+020,1197906280167.23
squared_epsilon_insensitive,l1,constant,0.0001,500,True,-1.16152388212253E+020,1197916338732.42
squared_epsilon_insensitive,elasticnet,constant,0.001,5000,True,-1.16263907085579E+020,1198491265484.2
squared_epsilon_insensitive,,constant,0.0005,4500,True,-1.16525521090791E+020,1199838914660.7
squared_epsilon_insensitive,,constant,0.01,1500,True,-1.16592345361035E+020,1200182903116.58
squared_epsilon_insensitive,l2,constant,0.0001,3500,False,-1.16692156715542E+020,1200696514255.53
squared_epsilon_insensitive,l2,constant,0.1,5000,False,-1.17051298022148E+020,1202542775595.78
squared_epsilon_insensitive,elasticnet,optimal,0.0005,4500,False,-1.17504102095606E+020,1204866503258.88
squared_epsilon_insensitive,l2,constant,0.001,4000,False,-1.17549650985924E+020,1205100005808.37
squared_epsilon_insensitive,,constant,0.005,3000,True,-1.17907543468979E+020,1206933139495.77
squared_epsilon_insensitive,elasticnet,constant,0.005,3500,False,-1.18068684686383E+020,1207757600192.19
squared_epsilon_insensitive,l1,constant,0.001,4500,True,-1.18419513811526E+020,1209550633850.81
squared_epsilon_insensitive,elasticnet,constant,0.01,1500,True,-1.18753110456365E+020,1211253133067.1
squared_epsilon_insensitive,l2,constant,0.001,4500,False,-1.19537927534541E+020,1215249014544.74
squared_error,,optimal,0.0005,1500,False,-1.19762011938091E+020,1216387527042.33
squared_epsilon_insensitive,l1,constant,0.0001,3500,False,-1.19795042254061E+020,1216555255079.99
squared_epsilon_insensitive,,constant,0.01,5000,True,-1.20215996212496E+020,1218690838671.97
squared_epsilon_insensitive,,constant,0.001,1000,False,-1.21189106579419E+020,1223613355133.59
squared_epsilon_insensitive,l1,constant,0.0005,3500,True,-1.21310325471819E+020,1224225159230.44
squared_epsilon_insensitive,l2,constant,0.0001,2500,True,-1.21615813220643E+020,1225765632543.73
squared_epsilon_insensitive,,optimal,0.005,4500,True,-1.21799731676368E+020,1226692139334.2
squared_epsilon_insensitive,elasticnet,optimal,0.0005,5000,False,-1.22104798677222E+020,1228227402401.58
squared_epsilon_insensitive,l1,constant,0.05,3000,True,-1.22125217031912E+020,1228330090153.01
squared_epsilon_insensitive,elasticnet,constant,0.0001,500,True,-1.22281417807174E+020,1229115369418.03
squared_epsilon_insensitive,,constant,0.0005,5000,True,-1.23344033044761E+020,1234444272130.25
squared_error,l2,optimal,0.0001,4000,False,-1.23970197838608E+020,1237573677755.38
squared_error,l1,optimal,0.005,3000,True,-1.24611739583203E+020,1240771747397.47
squared_error,l1,optimal,0.005,2500,True,-1.24721648110078E+020,1241318811977.8
squared_epsilon_insensitive,l2,constant,0.0001,1500,False,-1.25234376974778E+020,1243867716744.97
squared_error,,optimal,0.0005,2000,False,-1.25404973871077E+020,1244714639771.91
squared_epsilon_insensitive,l2,constant,0.1,500,True,-1.2595290610599E+020,1247430943158.4
squared_epsilon_insensitive,,constant,0.0005,1500,True,-1.25970612782666E+020,1247518623073.21
squared_epsilon_insensitive,,constant,0.1,5000,False,-1.2607353990673E+020,1248028175591.92
squared_epsilon_insensitive,l1,constant,0.1,3000,False,-1.26892728362067E+020,1252076268804.93
squared_epsilon_insensitive,elasticnet,optimal,0.0005,3500,False,-1.27778644612278E+020,1256439424179.62
squared_epsilon_insensitive,elasticnet,optimal,0.0001,2000,False,-1.27835199060845E+020,1256717441599.18
squared_epsilon_insensitive,,constant,0.1,4000,False,-1.28896776949136E+020,1261924713187.5
squared_epsilon_insensitive,l2,constant,0.0001,5000,True,-1.30577855289877E+020,1270127099082.47
squared_epsilon_insensitive,l1,constant,0.0005,5000,False,-1.33397779089896E+020,1283768502918.16
squared_epsilon_insensitive,elasticnet,constant,0.1,4000,False,-1.33584212055015E+020,1284665268988.65
squared_epsilon_insensitive,,constant,0.0005,1000,True,-1.33872529475208E+020,1286050880843.96
squared_epsilon_insensitive,l2,constant,0.1,1000,True,-1.34230933775928E+020,1287771241556.39
squared_error,l2,optimal,0.01,500,True,-1.34566241620568E+020,1289378659702.81
squared_epsilon_insensitive,l2,constant,0.01,4500,False,-1.36187619572181E+020,1297123211683.6
squared_epsilon_insensitive,l2,constant,0.001,2000,False,-1.37225284319214E+020,1302055469383
squared_epsilon_insensitive,,constant,0.001,4000,True,-1.37320022631401E+020,1302504851779.84
squared_epsilon_insensitive,l2,constant,0.05,3000,False,-1.37979643947579E+020,1305629416821.16
squared_epsilon_insensitive,l2,constant,0.0005,2000,False,-1.38467213896447E+020,1307934192640.16
squared_epsilon_insensitive,l2,constant,0.01,2500,False,-1.38755936385125E+020,1309297090604.65
squared_epsilon_insensitive,l2,constant,0.0005,3000,True,-1.38834556851659E+020,1309667968325.46
squared_error,,optimal,0.0005,4500,False,-1.38948058147553E+020,1310203204819
squared_epsilon_insensitive,elasticnet,optimal,0.0005,500,False,-1.39859632342317E+020,1314493998644.97
squared_epsilon_insensitive,elasticnet,optimal,0.01,3000,True,-1.42037052843077E+020,1324686903743.73
squared_epsilon_insensitive,l1,constant,0.0005,2500,False,-1.4217595742926E+020,1325334481674.01
squared_epsilon_insensitive,,constant,0.001,5000,False,-1.44151637486645E+020,1334511149611.68
squared_epsilon_insensitive,,optimal,0.005,500,True,-1.44528068130871E+020,1336252452639.17
squared_epsilon_insensitive,l1,constant,0.1,500,False,-1.44799027122433E+020,1337504458841.07
squared_error,elasticnet,optimal,0.01,500,True,-1.46199844661709E+020,1343958542565.29
squared_epsilon_insensitive,elasticnet,constant,0.0001,4000,True,-1.46756574846683E+020,1346515013584.89
squared_epsilon_insensitive,l1,optimal,0.0005,1500,False,-1.47565135418801E+020,1350219254625.88
squared_error,l2,optimal,0.0005,1000,False,-1.48635783081904E+020,1355108608835.93
squared_epsilon_insensitive,elasticnet,constant,0.01,2500,False,-1.49521023303065E+020,1359137974407.02
squared_epsilon_insensitive,elasticnet,constant,0.05,4000,True,-1.5447948372444E+020,1381490240537.91
squared_error,elasticnet,optimal,0.0001,1000,False,-1.56781201954972E+020,1391744171992.82
squared_epsilon_insensitive,,optimal,0.0005,4500,False,-1.56802050145705E+020,1391836703441.3
squared_epsilon_insensitive,l2,optimal,0.0005,4000,False,-1.58179349248898E+020,1397936063441.43
squared_epsilon_insensitive,,optimal,0.01,5000,True,-1.60226912121593E+020,1406954808492.12
squared_epsilon_insensitive,elasticnet,constant,0.001,1500,True,-1.61922481823365E+020,1414379628172.31
squared_error,l2,optimal,0.01,1500,True,-1.62267746147433E+020,1415886753004.91
squared_epsilon_insensitive,,optimal,0.0005,1500,False,-1.62708984017408E+020,1417810483218.26
squared_epsilon_insensitive,l1,constant,0.005,2500,True,-1.6343639450172E+020,1420976196881.25
squared_epsilon_insensitive,l2,constant,0.001,3000,False,-1.6375504148462E+020,1422360739462.92
squared_epsilon_insensitive,elasticnet,constant,0.005,1500,True,-1.6396521890879E+020,1423273237335.59
squared_epsilon_insensitive,,constant,0.05,5000,True,-1.65098310799457E+020,1428182579679.09
squared_epsilon_insensitive,l2,optimal,0.005,1000,True,-1.6523199581664E+020,1428760683651.44
squared_epsilon_insensitive,,optimal,0.01,1000,True,-1.66192487305313E+020,1432907350088.41
squared_error,,optimal,0.0005,3500,False,-1.66553749752467E+020,1434463902417.89
squared_epsilon_insensitive,,constant,0.05,3500,False,-1.69518055695341E+020,1447172821879.2
squared_epsilon_insensitive,elasticnet,constant,0.005,4000,False,-1.70358429660815E+020,1450755516411.59
squared_epsilon_insensitive,l2,constant,0.0005,500,True,-1.71394656352685E+020,1455161029241.06
squared_error,,optimal,0.0005,4000,False,-1.72868200417394E+020,1461402924210.18
squared_epsilon_insensitive,l2,optimal,0.0005,3500,False,-1.76012398137701E+020,1474633333122.84
squared_epsilon_insensitive,l1,constant,0.001,4500,False,-1.76073903338948E+020,1474890956162.45
squared_epsilon_insensitive,l1,optimal,0.005,2500,True,-1.7620166640399E+020,1475425965651.54
squared_epsilon_insensitive,elasticnet,optimal,0.0005,4000,False,-1.81907009431905E+020,1499122538443.72
squared_epsilon_insensitive,l1,constant,0.001,4000,True,-1.83667463448004E+020,1506359152842.47
squared_epsilon_insensitive,l1,constant,0.001,5000,False,-1.88789639109093E+020,1527219619740.77
squared_error,l1,optimal,0.0005,1000,False,-1.92513062333374E+020,1542206459286.16
squared_error,,optimal,0.0005,1000,False,-1.97044797034987E+020,1560252555043.76
squared_epsilon_insensitive,l1,constant,0.05,1500,True,-1.98981911103948E+020,1567903087730.27
squared_error,l2,optimal,0.005,500,True,-1.99287524960836E+020,1569106687241.98
squared_error,,optimal,0.01,1000,True,-2.00917576246844E+020,1575510789796.31
squared_epsilon_insensitive,l1,constant,0.0005,1500,True,-2.01487455337876E+020,1577743583245.51
squared_epsilon_insensitive,l1,constant,0.01,3000,True,-2.02383759407058E+020,1581248934990.79
squared_epsilon_insensitive,elasticnet,optimal,0.0005,2000,False,-2.02686339396249E+020,1582430540641.15
squared_error,elasticnet,optimal,0.0005,4500,False,-2.06307859402001E+020,1596505073518.67
squared_error,l2,optimal,0.0005,500,False,-2.09019582635358E+020,1606963101063.49
squared_epsilon_insensitive,l2,optimal,0.01,2000,True,-2.12159665839094E+020,1618988738593.14
squared_epsilon_insensitive,l2,constant,0.005,3500,False,-2.14113046117315E+020,1626424776437.45
squared_error,l2,optimal,0.0005,4000,False,-2.14184864488088E+020,1626697523442.93
squared_epsilon_insensitive,l1,optimal,0.0005,3500,False,-2.16366189637212E+020,1634959936265.18
squared_epsilon_insensitive,l2,constant,0.1,1000,False,-2.16823934163361E+020,1636688483953.13
squared_error,l2,optimal,0.01,2000,True,-2.21250183614877E+020,1653309786295.76
squared_error,l1,optimal,0.0005,1500,False,-2.22984194666542E+020,1659775910234.82
squared_error,l2,optimal,0.01,4500,True,-2.23979289887095E+020,1663475267761.81
squared_error,l2,optimal,0.0005,3500,False,-2.25324539494396E+020,1668463316855.54
squared_epsilon_insensitive,,optimal,0.001,3000,False,-2.26451353679541E+020,1672629981383.7
squared_error,elasticnet,optimal,0.01,4500,True,-2.26743702184894E+020,1673709315084.33
squared_error,l1,optimal,0.0005,2000,False,-2.27049910006471E+020,1674839070766.04
squared_error,elasticnet,optimal,0.0005,2500,False,-2.27170535642082E+020,1675283910628.49
squared_epsilon_insensitive,elasticnet,optimal,0.001,2000,False,-2.28646440411134E+020,1680717177986.17
squared_epsilon_insensitive,,optimal,0.005,2000,True,-2.38317635513231E+020,1715894203775
squared_epsilon_insensitive,l1,optimal,0.01,5000,True,-2.39605166250687E+020,1720523090390.78
squared_error,l1,optimal,0.0005,3000,False,-2.46125332195832E+020,1743775510653.23
squared_error,l2,optimal,0.005,1500,True,-2.47594427948836E+020,1748971972559.38
squared_epsilon_insensitive,l2,optimal,0.005,4500,True,-2.50022533163435E+020,1757526945210.98
squared_epsilon_insensitive,elasticnet,optimal,0.0005,2500,False,-2.51642222856784E+020,1763210538694.58
squared_error,l1,optimal,0.01,3000,True,-2.55258969305417E+020,1775836271370.61
squared_epsilon_insensitive,,optimal,0.001,4500,False,-2.57581141380713E+020,1783895657014.97
squared_error,elasticnet,optimal,0.0005,3500,False,-2.57797573683404E+020,1784644957940.69
squared_epsilon_insensitive,l2,optimal,0.0005,4500,False,-2.60283450374883E+020,1793228754341.96
squared_error,,optimal,0.005,3500,True,-2.60332393848849E+020,1793397345005.74
squared_error,elasticnet,optimal,0.005,1000,True,-2.64338172196543E+020,1807142326119.48
squared_error,elasticnet,optimal,0.005,500,True,-2.6457252954699E+020,1807943238176.35
squared_epsilon_insensitive,l2,optimal,0.0005,2500,False,-2.65734767248189E+020,1811909933436.12
squared_error,l1,optimal,0.005,4500,True,-2.68529164339555E+020,1821411803703.62
squared_epsilon_insensitive,l2,optimal,0.01,3500,True,-2.68833936887578E+020,1822445134472.38
squared_error,,optimal,0.005,5000,True,-2.71775564215232E+020,1832388761828.64
squared_error,elasticnet,optimal,0.0005,1500,False,-2.74487213989224E+020,1841507432874.4
squared_error,l1,optimal,0.0001,5000,False,-2.7775871637396E+020,1852449019498.68
squared_epsilon_insensitive,elasticnet,optimal,0.0005,1500,False,-2.8003629757012E+020,1860028420390.09
squared_epsilon_insensitive,,optimal,0.005,2500,True,-2.80508748569854E+020,1861596791992.51
squared_error,,optimal,0.01,2000,True,-2.83586909072718E+020,1871783032314.58
squared_error,,optimal,0.005,4000,True,-2.93290038819756E+020,1903535905228.23
squared_epsilon_insensitive,elasticnet,optimal,0.01,3500,True,-2.97006269076118E+020,1915557640266.52
squared_error,l1,optimal,0.005,3500,True,-2.98296606611148E+020,1919714180745.68
squared_epsilon_insensitive,elasticnet,constant,0.001,3000,False,-3.00089100980826E+020,1925473419727.26
squared_error,l1,optimal,0.005,500,True,-3.04930991560704E+020,1940944867925.24
squared_error,l2,optimal,0.001,4500,True,-3.15908352063834E+020,1975572492794.41
squared_error,,optimal,0.005,4500,True,-3.16553277494986E+020,1977588025670.54
squared_epsilon_insensitive,l1,optimal,0.005,2000,True,-3.24211030393996E+020,2001365042479.61
squared_error,l2,optimal,0.0005,2500,False,-3.31472952239468E+020,2023654954859.69
squared_epsilon_insensitive,l1,optimal,0.0005,3000,False,-3.33576938017189E+020,2030067252144.75
squared_error,,optimal,0.005,1000,True,-3.33874126634753E+020,2030971359258.01
squared_epsilon_insensitive,l1,constant,0.005,500,True,-3.38234572790784E+020,2044190732761.12
squared_error,l2,optimal,0.0005,4500,False,-3.4002409014547E+020,2049591258452.21
squared_error,elasticnet,optimal,0.0005,3000,False,-3.43601055744962E+020,2060343639677.69
squared_epsilon_insensitive,l1,optimal,0.005,4500,True,-3.46224977572859E+020,2068195621878.2
squared_error,elasticnet,optimal,0.005,2000,True,-3.50911483600781E+020,2082146134079.9
squared_error,l2,optimal,0.01,3000,True,-3.55012626908534E+020,2094277932586.23
squared_epsilon_insensitive,l2,optimal,0.01,4500,True,-3.71401576559454E+020,2142073102992.53
squared_epsilon_insensitive,,constant,0.001,3500,False,-3.73893495389062E+020,2149247209047.08
squared_error,,optimal,0.01,2500,True,-3.74441631538141E+020,2150822054085.09
squared_error,l2,optimal,0.01,1000,True,-3.76210815041291E+020,2155897230571.14
squared_epsilon_insensitive,l2,optimal,0.0005,5000,False,-3.77284774254038E+020,2158972229434.9
squared_error,l2,optimal,0.0005,3000,False,-3.77899457274805E+020,2160730242972.18
squared_epsilon_insensitive,l1,optimal,0.0001,2500,False,-3.81449349263296E+020,2170855197627.53
squared_epsilon_insensitive,l1,optimal,0.005,1000,True,-3.82365120777911E+020,2173459495681.84
squared_epsilon_insensitive,l2,optimal,0.0001,2000,False,-3.92091679757622E+020,2200929998439.27
squared_error,elasticnet,optimal,0.0005,1000,False,-3.92444915757976E+020,2201921185867.75
squared_epsilon_insensitive,,optimal,0.0001,3000,False,-4.03352888912019E+020,2232312558178.62
squared_epsilon_insensitive,elasticnet,optimal,0.005,2500,True,-4.115607476519E+020,2254910922556.85
squared_epsilon_insensitive,l1,optimal,0.005,3500,True,-4.14073196390773E+020,2261783210713.15
squared_epsilon_insensitive,elasticnet,optimal,0.005,1000,True,-4.23801125285606E+020,2288197302578.45
squared_error,elasticnet,optimal,0.005,3500,True,-4.33789475545135E+020,2315004939955.27
squared_epsilon_insensitive,elasticnet,optimal,0.0005,1000,False,-4.33830826297082E+020,2315115275635.64
squared_error,,optimal,0.005,1500,True,-4.34457147014218E+020,2316785836608.99
squared_error,l1,optimal,0.01,4000,True,-4.43300045074594E+020,2340244882722.21
squared_epsilon_insensitive,elasticnet,optimal,0.01,1500,True,-4.52097403747158E+020,2363352067208.26
squared_epsilon_insensitive,elasticnet,optimal,0.005,4500,True,-4.55245321678116E+020,2371565709642.24
squared_error,elasticnet,optimal,0.01,5000,True,-4.5588463171341E+020,2373230343811.31
squared_epsilon_insensitive,l2,optimal,0.01,500,True,-4.6149573595138E+020,2387790735747.32
squared_epsilon_insensitive,l2,constant,0.001,500,True,-4.64321026880454E+020,2395088647028.69
squared_error,elasticnet,optimal,0.0005,500,False,-4.66985938893048E+020,2401951968037.91
squared_error,l2,optimal,0.01,5000,True,-4.75441158355558E+020,2423599220926.61
squared_error,elasticnet,optimal,0.01,3500,True,-4.87908848836254E+020,2455171102978.89
squared_epsilon_insensitive,elasticnet,optimal,0.005,2000,True,-4.96764403352015E+020,2477351611571.01
squared_error,,optimal,0.01,5000,True,-5.10202831318464E+020,2510636559807.26
squared_error,l1,optimal,0.005,5000,True,-5.29687143042951E+020,2558127181324.21
squared_epsilon_insensitive,elasticnet,optimal,0.0001,3500,False,-5.30747793310568E+020,2560687108821.16
squared_epsilon_insensitive,l2,optimal,0.005,2500,True,-5.32580135905683E+020,2565103531656.77
squared_epsilon_insensitive,l2,optimal,0.01,3000,True,-5.46573898746746E+020,2598584602342.67
squared_epsilon_insensitive,l1,optimal,0.005,3000,True,-5.77675423563021E+020,2671494978937.45
squared_epsilon_insensitive,l1,optimal,0.0005,2500,False,-5.80548453969175E+020,2678129991019.85
squared_error,elasticnet,optimal,0.01,3000,True,-5.91832914184396E+020,2704032914588.45
